,c_1,c_2,c_3,c_4,c_5,c_6,c_7
Virginia-Dickenson,-0.019471019506454468,0.01521146297454834,0.268373966217041,-0.01935485005378723,-0.09214896708726883,0.2999441623687744,-0.06071093678474426
Virginia-Dinwiddie,0.09990772604942322,0.1992262601852417,-0.04450520500540733,0.2108869105577469,0.13636735081672668,0.03961193561553955,0.023396708071231842
Virginia-Essex,0.1797311007976532,0.27665334939956665,-0.06408808380365372,0.2814663350582123,0.18711362779140472,0.05826348066329956,-0.03438711166381836
Virginia-Fairfax,-0.2270081639289856,-0.1389542818069458,-0.9333436489105225,0.2999032139778137,0.06706500053405762,0.21615082025527954,-0.12152374535799026
Virginia-Fauquier,-0.35091835260391235,-0.028575539588928223,-0.4498474597930908,0.12785597145557404,0.21002228558063507,0.4045566916465759,-0.03476164489984512
Virginia-Floyd,-0.30344158411026,-0.015487909317016602,0.04341421276330948,-0.05379056930541992,0.19883261620998383,0.19891756772994995,-0.013096190989017487
Virginia-Fluvanna,-0.23989516496658325,-0.018453776836395264,-0.26880744099617004,0.17198370397090912,0.1405215561389923,0.26738178730010986,-0.01606030762195587
Virginia-Franklin,-0.1592850685119629,0.1706187129020691,-0.018886961042881012,-0.049030959606170654,0.07539856433868408,0.10998821258544922,0.039525993168354034
Virginia-Frederick,-0.3115975260734558,0.04881000518798828,-0.2748893201351166,0.008367687463760376,0.08609791100025177,0.14642053842544556,-0.033572837710380554
Virginia-Giles,-0.2824031114578247,0.046464741230010986,0.1093464270234108,-0.06982189416885376,0.08690091967582703,0.012746930122375488,-0.17734791338443756
Virginia-Gloucester,-0.2503432631492615,0.08619457483291626,-0.13842537999153137,0.01653781533241272,0.11973598599433899,0.18770647048950195,-0.08125486969947815
Virginia-Goochland,-0.3596813678741455,0.0038539767265319824,-0.4483983814716339,0.23698651790618896,0.15657028555870056,0.14287996292114258,0.11283881217241287
Virginia-Grayson,-0.003322422504425049,0.24036985635757446,0.2607758343219757,-0.14397111535072327,-0.05398823693394661,0.09075671434402466,-0.06557244062423706
Virginia-Greene,-0.2069745659828186,-0.03964298963546753,-0.15710273385047913,0.09033581614494324,0.01873709261417389,0.20344579219818115,-0.05920135974884033
Virginia-Greensville,0.4350101351737976,0.3102468252182007,-0.010956015437841415,0.4144110083580017,0.10504544526338577,-0.22504585981369019,0.03389208763837814
Virginia-Halifax,0.1960817575454712,0.20617574453353882,0.05673150718212128,0.23865798115730286,0.053569816052913666,-0.08544173836708069,0.054218538105487823
Virginia-Hanover,-0.3735067844390869,0.04814964532852173,-0.39313533902168274,0.11122690141201019,-0.023441128432750702,0.0731998085975647,0.06997973471879959
Virginia-Henrico,-0.022961705923080444,0.15724724531173706,-0.4522759020328522,0.2780666947364807,-0.049618832767009735,-0.11869990825653076,0.055191896855831146
Virginia-Henry,0.11033985018730164,0.34199392795562744,0.036742135882377625,0.00014925003051757812,-0.024696681648492813,-0.09531915187835693,0.07385466247797012
Virginia-Highland,-0.30541741847991943,-0.3515802025794983,0.17515891790390015,0.024823516607284546,0.11167794466018677,0.10560029745101929,0.18480879068374634
Virginia-Isle of Wight,-0.08355209231376648,0.12031024694442749,-0.1903786063194275,0.18109837174415588,0.1385675072669983,0.08978205919265747,0.05372413247823715
Virginia-James City,-0.2541573643684387,-0.06381845474243164,-0.3958927392959595,0.23736700415611267,-0.05514024570584297,0.08367061614990234,0.020968370139598846
Virginia-King and Queen,0.06585711240768433,0.12542051076889038,0.022901475429534912,0.13048650324344635,0.3405347168445587,0.19542527198791504,0.01754201203584671
Virginia-King George,-0.17131802439689636,-0.04375678300857544,-0.34503304958343506,0.29786235094070435,0.10688061267137527,0.36159443855285645,-0.09406755864620209
Virginia-King William,-0.15450823307037354,0.1782039999961853,-0.1477319747209549,0.07659250497817993,0.23269137740135193,0.15442687273025513,0.16197016835212708
Virginia-Lancaster,-0.014555811882019043,0.039919376373291016,-0.10602164268493652,0.2722395956516266,0.03257542476058006,0.060101091861724854,-0.10063187777996063
Virginia-Lee,0.06695002317428589,0.13109302520751953,0.23180538415908813,-0.02761736512184143,-0.19960764050483704,0.22274631261825562,0.028103984892368317
Virginia-Loudoun,-0.3537719249725342,-0.05109673738479614,-0.9291358590126038,0.22659392654895782,0.09536299854516983,0.19871628284454346,-0.06595228612422943
Virginia-Louisa,-0.1491420567035675,0.10900157690048218,-0.1465727537870407,0.1013631522655487,0.19766512513160706,0.2386230230331421,0.02432744950056076
Virginia-Lunenburg,0.25038591027259827,0.07624107599258423,0.10071902722120285,0.28325244784355164,0.14280089735984802,0.11606866121292114,-0.041541069746017456
Virginia-Madison,-0.1509302258491516,-0.10558426380157471,0.07625313848257065,0.07145068049430847,0.14749644696712494,0.2195490598678589,-0.04257311671972275
Virginia-Mathews,-0.2946512699127197,-0.057072460651397705,-0.11754300445318222,0.1313730627298355,0.14652879536151886,0.1619795560836792,-0.013938777148723602
Virginia-Mecklenburg,0.2105478048324585,0.1322898268699646,0.014571167528629303,0.2740152180194855,0.02131837233901024,-0.012340188026428223,0.013372860848903656
Virginia-Middlesex,-0.15302425622940063,0.08218908309936523,-0.14086419343948364,0.14180396497249603,0.061104319989681244,0.14682763814926147,0.09895478934049606
Virginia-Montgomery,-0.090853750705719,-0.1536771059036255,-0.094486765563488,0.20659375190734863,-0.327494740486145,0.03692340850830078,-0.010313279926776886
Virginia-Nelson,-0.12798410654067993,-0.10513842105865479,0.01792450249195099,0.13389600813388824,0.1548735350370407,0.2490658164024353,0.07159887999296188
Virginia-New Kent,-0.26674067974090576,-0.010065913200378418,-0.24434706568717957,0.1221655011177063,0.23796863853931427,0.23643916845321655,0.013105906546115875
Virginia-Northampton,0.3129168748855591,0.02090919017791748,0.09110940247774124,0.2587427794933319,0.09764112532138824,-0.11600658297538757,0.06814064830541611
Virginia-Northumberland,-0.07066646218299866,0.025218963623046875,-0.15188102424144745,0.27453872561454773,0.06923570483922958,0.0838811993598938,0.1426437497138977
Virginia-Nottoway,0.3822023272514343,0.09381371736526489,0.10866311937570572,0.3671349287033081,-0.018975600600242615,0.08736026287078857,-0.1162635087966919
Virginia-Orange,-0.09893137216567993,0.11387932300567627,-0.12562796473503113,0.07208004593849182,0.21334856748580933,0.38872843980789185,-0.09080196917057037
Virginia-Page,-0.12953084707260132,0.13920164108276367,0.09832531958818436,-0.09802195429801941,0.0288919098675251,0.2612038254737854,-0.1494850367307663
Virginia-Patrick,-0.03526943922042847,0.17468857765197754,0.26580551266670227,-0.10500892996788025,0.05386744439601898,0.04220855236053467,0.052803196012973785
Virginia-Pittsylvania,0.013194531202316284,0.25967806577682495,0.049661606550216675,0.028881311416625977,0.07500990480184555,-0.048558712005615234,0.007114626467227936
Virginia-Powhatan,-0.33972519636154175,0.05422431230545044,-0.31326860189437866,0.11055140197277069,0.15966977179050446,0.22090452909469604,-0.05174116790294647
Virginia-Prince Edward,0.19026657938957214,-0.007421255111694336,0.04897034913301468,0.3375162184238434,-0.05664598569273949,-0.05321246385574341,-0.028128139674663544
Virginia-Prince George,0.08035121858119965,0.04530137777328491,-0.22050741314888,0.320422500371933,0.03542816638946533,-0.015083730220794678,0.02019231766462326
Virginia-Prince William,0.009203508496284485,0.015066921710968018,-0.6955242156982422,0.22025282680988312,0.23018990457057953,0.31664764881134033,-0.19890442490577698
Virginia-Pulaski,-0.20213520526885986,0.14202475547790527,0.027077272534370422,-0.025562971830368042,-0.05705910548567772,-0.03232043981552124,-0.006445750594139099
Virginia-Rappahannock,-0.26662272214889526,-0.19032806158065796,-0.1100977212190628,0.11846715211868286,0.14032413065433502,0.440673828125,0.019065894186496735
Virginia-Richmond,0.061581432819366455,-0.05209958553314209,-0.032454896718263626,0.24109861254692078,0.19961625337600708,0.06667298078536987,0.05866793543100357
Virginia-Roanoke,-0.3273031711578369,0.09917980432510376,-0.29009538888931274,0.0360930860042572,-0.1558876633644104,-0.04632282257080078,0.09961577504873276
Virginia-Rockbridge,-0.2533784508705139,-0.03683274984359741,0.04723304510116577,0.004657566547393799,-0.057735804468393326,0.023897945880889893,0.1417202353477478
Virginia-Rockingham,-0.25548648834228516,0.01619088649749756,-0.050544776022434235,-0.060869038105010986,-0.03213777393102646,-0.024927794933319092,0.03438500314950943
Virginia-Russell,-0.1376725435256958,0.14789611101150513,0.1457386314868927,-0.11794096231460571,-0.03382588550448418,0.14235126972198486,0.10470930486917496
Virginia-Scott,-0.09101378917694092,0.2282867431640625,0.18414631485939026,-0.15224364399909973,-0.07802150398492813,0.14474499225616455,-0.017026856541633606
Virginia-Shenandoah,-0.18053272366523743,0.13874667882919312,-0.0026855021715164185,-0.11598125100135803,0.07951964437961578,0.12505465745925903,-0.08262842893600464
Virginia-Smyth,-0.1252322793006897,0.1312631368637085,0.1736755669116974,-0.08302131295204163,-0.15008431673049927,-0.041364461183547974,0.04509923607110977
Virginia-Southampton,0.14421916007995605,0.173569917678833,-0.043298281729221344,0.2769647240638733,0.1733802706003189,0.12178218364715576,0.07890450209379196
Virginia-Spotsylvania,-0.12960422039031982,0.07952827215194702,-0.38015779852867126,0.1644374430179596,0.14016935229301453,0.3335580825805664,-0.12076165527105331
Virginia-Stafford,-0.15083524584770203,-0.07509022951126099,-0.5371611714363098,0.302793025970459,0.19182159006595612,0.4495128393173218,-0.22240422666072845
Virginia-Surry,0.16722938418388367,0.3342438340187073,-0.08100573718547821,0.2581307291984558,0.4180240333080292,0.10215514898300171,-0.0172562375664711
Virginia-Sussex,0.41386252641677856,0.32842832803726196,-0.04157815873622894,0.3663335144519806,0.2543974816799164,-0.0322573184967041,0.06912411004304886
Virginia-Tazewell,-0.14699554443359375,0.0962681770324707,0.1264946162700653,-0.07153064012527466,-0.0723864808678627,0.042579591274261475,0.011906065046787262
Virginia-Warren,-0.22347146272659302,0.05048668384552002,-0.10989181697368622,-0.0051985979080200195,0.27872607111930847,0.46180909872055054,-0.19865670800209045
Virginia-Washington,-0.25577646493911743,0.12126708030700684,-0.022044353187084198,-0.051137298345565796,-0.15697254240512848,0.016301393508911133,0.03626779466867447
Virginia-Westmoreland,0.0958394706249237,0.020027577877044678,-0.09664735198020935,0.25902289152145386,0.27331873774528503,0.43934136629104614,-0.012858666479587555
Virginia-Wise,-0.0367254912853241,0.08249491453170776,0.16673007607460022,-0.02073085308074951,-0.05488191172480583,0.07293146848678589,-0.018200047314167023
Virginia-Wythe,-0.18297243118286133,0.16776609420776367,0.08688431233167648,-0.07370975613594055,-0.07878009229898453,-0.013952314853668213,-0.07128442823886871
Virginia-York,-0.248146653175354,-0.14328411221504211,-0.3965485394001007,0.27945542335510254,-0.026215393096208572,0.038123369216918945,0.009249411523342133
Virginia-Alexandria city,-0.12850773334503174,-0.1845197081565857,-0.7700597643852234,0.43071258068084717,0.07828973233699799,0.18946081399917603,-0.05834230035543442
Virginia-Bristol city,-0.03339943289756775,0.1372206211090088,0.09003100544214249,-0.014134198427200317,-0.2900649309158325,-0.07361283898353577,0.03244414180517197
Virginia-Buena Vista city,0.07495984435081482,0.22438007593154907,0.32027772068977356,-0.13597720861434937,-0.3047204911708832,-0.2361646294593811,-0.09068766981363297
Virginia-Charlottesville city,0.034812867641448975,-0.21169409155845642,-0.2101462483406067,0.388750284910202,-0.23996175825595856,-0.043559491634368896,-0.014232903718948364
Virginia-Chesapeake city,-0.017535030841827393,0.11484330892562866,-0.34855127334594727,0.2834715247154236,0.030904952436685562,-0.004674315452575684,0.05776684731245041
Virginia-Colonial Heights city,-0.07858672738075256,0.011013269424438477,-0.1318826675415039,0.14645738899707794,-0.13883358240127563,-0.017815053462982178,0.0022961273789405823
Virginia-Covington city,0.08043402433395386,0.33414387702941895,0.1795850694179535,-0.08373293280601501,-0.10162251442670822,-0.13577288389205933,0.09728535264730453
Virginia-Danville city,0.3986642360687256,0.32163166999816895,-0.01990571618080139,0.3415934443473816,-0.04062790051102638,-0.22248941659927368,0.07626879960298538
Virginia-Emporia city,0.6505239009857178,0.22595125436782837,0.18069809675216675,0.43500348925590515,0.1403435915708542,-0.10344868898391724,-0.006365060806274414
Virginia-Fairfax city,-0.25557130575180054,-0.21081510186195374,-0.768476128578186,0.24651476740837097,0.1005706861615181,0.20881253480911255,-0.09354326874017715
Virginia-Falls Church city,-0.5368474721908569,-0.5624207854270935,-0.8854338526725769,0.5324310660362244,0.12520025670528412,0.32558584213256836,-0.018135853111743927
Virginia-Franklin city,0.5195840001106262,0.095531165599823,0.09179506450891495,0.5924140214920044,0.07457105070352554,-0.030656278133392334,-0.04351652413606644
Virginia-Fredericksburg city,0.09639143943786621,-0.004538416862487793,-0.2634308636188507,0.26117637753486633,-0.039821356534957886,0.06287360191345215,-0.08668844401836395
Virginia-Galax city,0.1941106915473938,0.24579155445098877,0.17442163825035095,-0.18884798884391785,-0.10733268409967422,-0.1006646454334259,0.07405013591051102
Virginia-Hampton city,0.3053067922592163,0.21208161115646362,-0.22290867567062378,0.41290318965911865,0.051706742495298386,-0.1347748339176178,0.05072867125272751
Virginia-Harrisonburg city,0.171721950173378,-0.055950284004211426,-0.012266747653484344,0.006698489189147949,-0.2586927115917206,-0.16780567169189453,-0.09626659750938416
Virginia-Hopewell city,0.3124241828918457,0.2859918475151062,-0.0018484406173229218,0.1840980052947998,0.11709730327129364,-0.14941167831420898,-0.04828071594238281
Virginia-Lexington city,-0.054807066917419434,-0.1752249300479889,-0.10431528091430664,0.2398991882801056,-0.2614688575267792,-0.09237310290336609,-0.0533645823597908
Virginia-Lynchburg city,0.16191807389259338,0.20045042037963867,-0.09332315623760223,0.20114398002624512,-0.1783486008644104,-0.19472920894622803,0.032518334686756134
Virginia-Manassas city,0.1581675112247467,0.047293007373809814,-0.4849476218223572,-0.02927607297897339,0.21969164907932281,0.13918620347976685,-0.15098990499973297
Virginia-Manassas Park city,0.13237836956977844,0.03270179033279419,-0.5665923953056335,-0.05391189455986023,0.42729827761650085,0.20617353916168213,-0.1736723631620407
Virginia-Martinsville city,0.35405945777893066,0.3163221478462219,0.035244911909103394,0.2732645273208618,0.08876436948776245,-0.2519068121910095,-0.03221457451581955
Virginia-Newport News city,0.2614210546016693,0.1777999997138977,-0.22956591844558716,0.3217822313308716,0.014855035580694675,-0.10214337706565857,-0.02401287853717804
Virginia-Norfolk city,0.345660537481308,0.1236305832862854,-0.14341014623641968,0.363603413105011,-0.0074699437245726585,-0.08367776870727539,-0.005115099251270294
Virginia-Norton city,0.029796987771987915,0.09222531318664551,0.1391991674900055,0.0023408234119415283,-0.3383253216743469,-0.14388522505760193,0.12079554051160812
Virginia-Petersburg city,0.7923015356063843,0.426669716835022,-0.051610201597213745,0.6115936040878296,0.03339230641722679,-0.23259040713310242,0.0019186213612556458
Virginia-Poquoson city,-0.5040721893310547,-0.12552955746650696,-0.3698188066482544,0.13525715470314026,-0.011066517792642117,0.07840126752853394,0.12041518837213516
Virginia-Portsmouth city,0.4009333848953247,0.20271563529968262,-0.10566964000463486,0.4525463879108429,0.07253910601139069,-0.06367146968841553,0.036404334008693695
Virginia-Radford city,0.09111626446247101,0.0556907057762146,0.12735718488693237,0.07362958788871765,-0.3534650504589081,-0.07646280527114868,-0.058797210454940796
Virginia-Richmond city,0.40780431032180786,0.22793757915496826,-0.21429187059402466,0.4208485186100006,-0.05798518285155296,-0.1311122179031372,0.04137194901704788
Virginia-Roanoke city,0.18341383337974548,0.23520368337631226,-0.07687301933765411,0.14636167883872986,-0.1081429272890091,-0.18336620926856995,-0.0004942566156387329
Virginia-Salem city,-0.23622530698776245,0.07215780019760132,-0.16946610808372498,0.05986407399177551,-0.1731279194355011,-0.13276681303977966,-0.011804617941379547
Virginia-Staunton city,-0.03897815942764282,0.010780811309814453,0.006226383149623871,0.130619078874588,-0.2209976315498352,-0.05097261071205139,0.06926748901605606
Virginia-Suffolk city,0.1098497211933136,0.1620081067085266,-0.2935739755630493,0.3946109712123871,0.1258900761604309,0.011400222778320312,0.03102400153875351
Virginia-Virginia Beach city,-0.08518743515014648,0.03816354274749756,-0.3994608521461487,0.20951081812381744,-0.05487613007426262,-0.016056716442108154,-0.013156644999980927
Virginia-Waynesboro city,-0.008742183446884155,0.19906044006347656,-0.02484991028904915,-0.023638635873794556,-0.13378971815109253,-0.12495878338813782,-0.025409027934074402
Virginia-Williamsburg city,0.07809709012508392,-0.24182167649269104,-0.12201137840747833,0.3621324896812439,-0.2462420016527176,0.03332209587097168,-0.06530122458934784
Virginia-Winchester city,0.018939584493637085,0.024144768714904785,-0.1615942269563675,0.0027025341987609863,-0.022682297974824905,-0.06982845067977905,-0.11118225753307343
Washington-Adams,0.44620269536972046,-0.24972394108772278,-0.09141042083501816,-0.40109196305274963,0.4206274449825287,-0.2471025586128235,-0.10058756172657013
Washington-Asotin,-0.17102044820785522,-0.005150318145751953,0.04312703758478165,-0.03642416000366211,-0.1884879469871521,-0.10121849179267883,-0.03915084898471832
Washington-Benton,-0.05775707960128784,-0.017283856868743896,-0.22898152470588684,-0.07778608798980713,-0.03498717397451401,-0.03660541772842407,-0.0485624298453331
Washington-Chelan,0.023168787360191345,-0.130740225315094,-0.09656164050102234,-0.1428847312927246,0.019302936270833015,-0.13167020678520203,-0.06574691832065582
Washington-Clallam,-0.06618994474411011,-0.0738217830657959,0.024909473955631256,0.0278053879737854,-0.1903512328863144,0.041993558406829834,-0.11291272193193436
Washington-Clark,-0.19234484434127808,0.08335244655609131,-0.24519425630569458,-0.04055851697921753,-0.07869556546211243,0.04268568754196167,-0.03354424238204956
Washington-Columbia,-0.0461365282535553,-0.40208670496940613,0.20339587330818176,0.16862504184246063,-0.16635024547576904,0.12253528833389282,-0.0680486261844635
Washington-Cowlitz,-0.06711935997009277,0.09621244668960571,0.044283248484134674,-0.11587274074554443,-0.04419915750622749,0.025774002075195312,-0.11217717081308365
Washington-Douglas,0.06102775037288666,-0.08291804790496826,-0.07565601170063019,-0.22789672017097473,0.12658101320266724,-0.14672374725341797,-0.013062618672847748
Washington-Ferry,0.10880118608474731,-0.388132244348526,0.23570415377616882,0.20644494891166687,-0.06875573098659515,0.15671509504318237,-0.1461738497018814
Washington-Franklin,0.3417667746543884,-0.10301154851913452,-0.17204336822032928,-0.33000537753105164,0.2612987756729126,-0.1967717707157135,-0.10265281796455383
Washington-Garfield,-0.1987398862838745,-0.5068997144699097,0.17652562260627747,0.2018059343099594,-0.07424620538949966,0.18955492973327637,0.1517590880393982
Washington-Grant,0.2251186966896057,-0.22213593125343323,-0.03461240977048874,-0.2152014672756195,0.2143687754869461,-0.1344858705997467,-0.1328897774219513
Washington-Grays Harbor,0.06977513432502747,0.007045865058898926,0.09398778527975082,-0.03781867027282715,-0.13653945922851562,0.10607212781906128,-0.212397038936615
Washington-Island,-0.16675591468811035,-0.13091632723808289,-0.15327958762645721,0.09745076298713684,-0.0164683535695076,0.21530824899673462,-0.06591983884572983
Washington-Jefferson,-0.19549399614334106,-0.20383644104003906,0.005929816514253616,0.07451912760734558,-0.1101895123720169,0.11574035882949829,0.006446801126003265
Washington-King,-0.1890774965286255,0.014686226844787598,-0.68160480260849,0.16104261577129364,-0.0434231199324131,0.08669829368591309,-0.0987343117594719
Washington-Kitsap,-0.143696129322052,-0.13434386253356934,-0.24327531456947327,0.14910459518432617,-0.07896199077367783,0.2554134726524353,-0.11060860008001328
Washington-Kittitas,-0.04953736066818237,-0.1724165976047516,0.04854206740856171,0.0597493052482605,-0.1766432672739029,0.06344693899154663,-0.07707853615283966
Washington-Klickitat,-0.09057265520095825,-0.16526660323143005,0.01913312077522278,-0.01650109887123108,-0.016768790781497955,0.06593054533004761,0.053228892385959625
Washington-Lewis,-0.034861743450164795,0.053206443786621094,0.06727136671543121,-0.09260320663452148,-0.05409088358283043,0.1098291277885437,-0.12193750590085983
Washington-Lincoln,-0.1801759898662567,-0.22272485494613647,0.09171003848314285,0.07545095682144165,-0.0676104798913002,0.15011972188949585,0.013836316764354706
Washington-Mason,0.04015469551086426,-0.06534016132354736,0.07202944904565811,0.006012707948684692,-0.011703726835548878,0.32042473554611206,-0.17740750312805176
Washington-Okanogan,0.15674269199371338,-0.2696278989315033,0.09761085361242294,0.0033290982246398926,-0.06536096334457397,-0.01677471399307251,-0.03363725543022156
Washington-Pacific,0.02459828555583954,-0.0943979024887085,0.2053924798965454,-0.041326165199279785,-0.08212561160326004,-0.033160269260406494,-0.13659800589084625
Washington-Pend Oreille,-0.012924611568450928,-0.16506388783454895,0.22393742203712463,0.052070558071136475,0.022172236815094948,0.32731926441192627,-0.10333962738513947
Washington-Pierce,-0.0379948616027832,0.09579789638519287,-0.28616008162498474,0.027347177267074585,-0.029416091740131378,0.1423988938331604,-0.09846267104148865
Washington-San Juan,-0.28648221492767334,-0.3567788302898407,-0.04124394804239273,0.10437771677970886,-0.08146405220031738,-0.0818600058555603,-0.01710478961467743
Washington-Skagit,-0.03047645092010498,-0.01747506856918335,-0.11023055016994476,-0.09051847457885742,-0.037995122373104095,0.042099952697753906,-0.05878265202045441
Washington-Skamania,-0.21689805388450623,-0.08652591705322266,-0.022139988839626312,0.020038723945617676,0.10005324333906174,0.1849316954612732,-0.07525631785392761
Washington-Snohomish,-0.1783602237701416,0.09511816501617432,-0.40346530079841614,-0.010004013776779175,0.027872812002897263,0.13648700714111328,-0.1287708282470703
Washington-Spokane,-0.15163174271583557,0.07004576921463013,-0.13679826259613037,-0.0140916109085083,-0.22520309686660767,0.00024455785751342773,-0.02014555037021637
Washington-Stevens,-0.062448203563690186,-0.03187549114227295,0.11708811670541763,-0.02131408452987671,-0.04097975417971611,0.20352298021316528,-0.066496342420578
Washington-Thurston,-0.09003722667694092,-0.14422976970672607,-0.21193832159042358,0.15757715702056885,-0.16803506016731262,0.16559350490570068,-0.09633985161781311
Washington-Wahkiakum,-0.07488751411437988,-0.17719915509223938,0.21796470880508423,0.04120251536369324,0.13017097115516663,0.2314043641090393,-0.10061782598495483
Washington-Walla Walla,0.03183652460575104,-0.17423352599143982,-0.07089976221323013,-0.03427448868751526,-0.13736067712306976,-0.14855656027793884,-0.10397405177354813
Washington-Whatcom,-0.11825767159461975,-0.05903702974319458,-0.12400543689727783,0.010054916143417358,-0.1563383936882019,-0.014663457870483398,-0.07116949558258057
Washington-Whitman,0.06867600977420807,-0.3779652416706085,0.053479403257369995,0.289632648229599,-0.3684985935688019,0.04970675706863403,-0.1671532392501831
Washington-Yakima,0.37246352434158325,-0.10001939535140991,-0.10625354945659637,-0.30688413977622986,0.1572684645652771,-0.16592225432395935,-0.10993038862943649
West Virginia-Barbour,-0.05441075563430786,0.2227311134338379,0.17005056142807007,-0.14809748530387878,-0.10529416799545288,0.19971305131912231,-0.04470449686050415
West Virginia-Berkeley,-0.0987125039100647,0.13282668590545654,-0.06434827297925949,0.025832533836364746,-0.030768170952796936,0.2119503617286682,-0.06881220638751984
West Virginia-Boone,-0.06318095326423645,0.15375226736068726,0.22450092434883118,-0.12985065579414368,-0.013081504963338375,0.22405576705932617,-0.011846572160720825
West Virginia-Braxton,-0.04788592457771301,0.11855697631835938,0.24585705995559692,-0.09006541967391968,-0.0437205471098423,0.25502830743789673,-0.08566391468048096
West Virginia-Brooke,-0.2104087769985199,0.12367331981658936,0.043896593153476715,-0.059792906045913696,-0.11499704420566559,0.07926702499389648,-0.05693160742521286
West Virginia-Cabell,-0.10791093111038208,0.1508927345275879,-0.044595710933208466,0.0017691552639007568,-0.31215396523475647,-0.016487956047058105,0.08700057119131088
West Virginia-Calhoun,-0.08195742964744568,0.1053534746170044,0.26334455609321594,-0.15243348479270935,0.21876071393489838,0.30746716260910034,-0.1412714421749115
West Virginia-Clay,0.05268639326095581,0.04544103145599365,0.40279287099838257,-0.08986631035804749,0.18027263879776,0.5276533961296082,-0.31220167875289917
West Virginia-Doddridge,-0.17541885375976562,0.04519718885421753,0.12728846073150635,-0.08877018094062805,0.15823787450790405,0.3511749505996704,-0.012434162199497223
West Virginia-Fayette,-0.03324991464614868,0.13606876134872437,0.15500286221504211,-0.0389535129070282,-0.11996658146381378,0.14699846506118774,-0.07328224182128906
West Virginia-Gilmer,0.1745423972606659,-0.04633885622024536,0.1974959373474121,0.120748370885849,-0.01918923854827881,0.3077701926231384,-0.12123928219079971
West Virginia-Grant,-0.19476541876792908,0.15081804990768433,0.22649362683296204,-0.15687522292137146,0.08813916146755219,0.04223877191543579,-0.04990328103303909
West Virginia-Greenbrier,-0.14205777645111084,0.07489782571792603,0.11244421452283859,-0.05510559678077698,-0.07807344943284988,0.08310598134994507,0.0182347372174263
West Virginia-Hampshire,-0.02995792031288147,0.203840434551239,0.3326791524887085,-0.17784932255744934,0.1547888070344925,0.32693374156951904,-0.12498960644006729
West Virginia-Hancock,-0.14877110719680786,0.24868786334991455,0.08622413128614426,-0.12566205859184265,-0.13541044294834137,-0.024250447750091553,-0.027682408690452576
West Virginia-Hardy,-0.14508473873138428,0.15358257293701172,0.2072359323501587,-0.11728405952453613,0.07855965942144394,-0.04113870859146118,-0.15816296637058258
West Virginia-Harrison,-0.169255793094635,0.07190698385238647,0.037335559725761414,-0.03303951025009155,-0.1854020655155182,0.03458184003829956,0.01673751324415207
West Virginia-Jackson,-0.17424607276916504,0.13866132497787476,0.0746132954955101,-0.07280930876731873,-0.04412473738193512,0.23367959260940552,0.012835197150707245
West Virginia-Jefferson,-0.16878795623779297,0.05413311719894409,-0.23428308963775635,0.0968799889087677,0.0491059273481369,0.42149388790130615,-0.10551583021879196
West Virginia-Kanawha,-0.14446353912353516,0.07649999856948853,-0.08473746478557587,0.040740251541137695,-0.21715858578681946,0.026748716831207275,-0.0198894664645195
West Virginia-Lewis,-0.0958547592163086,0.17591845989227295,0.18062666058540344,-0.15471693873405457,-0.06120796874165535,0.1147499680519104,0.00119829922914505
West Virginia-Lincoln,0.0399705171585083,0.23511236906051636,0.25994670391082764,-0.12714996933937073,-0.10301384329795837,0.3128570318222046,-0.07915239036083221
West Virginia-Logan,-0.09761238098144531,0.10612130165100098,0.20430120825767517,-0.10583844780921936,-0.02766331285238266,0.09198999404907227,-0.0643128901720047
West Virginia-McDowell,0.2915799021720886,0.08859723806381226,0.44562262296676636,0.024188220500946045,-0.21393339335918427,0.20799219608306885,-0.07522746175527573
West Virginia-Marion,-0.17358142137527466,0.083290696144104,0.0420704111456871,-0.033606112003326416,-0.1053062379360199,0.0493776798248291,0.029976271092891693
West Virginia-Marshall,-0.23963111639022827,0.10934233665466309,0.07045591622591019,-0.10201194882392883,-0.0501345694065094,-0.003227829933166504,-0.07247734069824219
West Virginia-Mason,-0.09884962439537048,0.26850563287734985,0.1830664575099945,-0.1525793969631195,-0.047412510961294174,0.15195369720458984,-0.06133817136287689
West Virginia-Mercer,-0.04982084035873413,0.15009957551956177,0.08746988326311111,-0.03352266550064087,-0.2300598919391632,0.004452526569366455,0.059283189475536346
West Virginia-Mineral,-0.10239607095718384,0.18808382749557495,0.1771012544631958,-0.11099976301193237,-0.04125397652387619,0.07170403003692627,-0.13983553647994995
West Virginia-Mingo,0.01967790722846985,0.10677987337112427,0.30427584052085876,-0.09925976395606995,0.03343520313501358,0.28227871656417847,-0.05590490251779556
West Virginia-Monongalia,-0.16728967428207397,-0.03954702615737915,-0.08934566378593445,0.08926919102668762,-0.22813639044761658,0.032588958740234375,0.0037192776799201965
West Virginia-Monroe,-0.15752765536308289,0.1738283634185791,0.17880913615226746,-0.13136282563209534,0.02529166266322136,0.17639493942260742,0.020612485706806183
West Virginia-Morgan,-0.17572197318077087,0.030876636505126953,0.146527498960495,-0.04659000039100647,0.12409201264381409,0.2906317710876465,-0.16272181272506714
West Virginia-Nicholas,-0.17057359218597412,0.17846423387527466,0.153873473405838,-0.1352982223033905,-0.0692988708615303,0.10510200262069702,0.044711194932460785
